drug_name,smiles,molecular_weight,num_atoms,num_heavy_atoms,num_bonds,num_rings,num_aromatic_rings,num_saturated_rings,num_aliphatic_rings,tpsa,logp,molar_refractivity,num_hbd,num_hba,num_rotatable_bonds,num_sp3_carbons,formal_charge,num_positive_charges,num_negative_charges,sa_score,num_carbons,num_nitrogens,num_oxygens,num_sulfurs,num_halogens,num_heteroatoms,fr_amide,fr_ester,fr_ether,fr_ketone,fr_aldehyde,fr_COO,fr_amine,fr_aromatic,fr_benzene,fr_pyridine,fr_pyrimidine,fr_pyrazole,fr_imidazole,fr_thiazole,fr_oxazole,fr_phenol,fr_aniline,fr_halogen,fr_alkyl_halide,fr_benzodiazepine,fr_bicyclic,fr_urea,fr_sulfonamide,fr_thiophene,fr_furan,fr_pyrrole,fr_azide,fr_aziridine,fr_epoxide,fr_oxirane,ecfp4_density,ecfp4_bits,ecfp6_density,ecfp6_bits,maccs_density,maccs_bits,balaban_j,bertz_ct,kier_flexibility,kier_shape1,kier_shape2
Bicalutamide,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O,0.053815888883249195,3.784189633918261,3.4011973816621555,3.8066624897703196,1.0986122886681098,1.0986122886681098,0.0,0.0,0.11886029250341844,0.013994967406865141,-0.3438356388768407,1.0986122886681098,1.791759469228055,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,2.9444389791664403,1.0986122886681098,1.6094379124341003,0.6931471805599453,1.6094379124341003,2.4849066497880004,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.6094379124341003,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3787878787878788,0.3787878787878788,0.31155778894472363,0.31155778894472363,0.5483870967741935,0.5483870967741936,0.39289224526391087,-0.30977531972201316,1.1821929301055212,-0.17108752041231104,0.18861948205282195
Bimatoprost,CCNC(=O)CCCC=CCC1C(CC(C1C=CC(CCC2=CC=CC=C2)O)O)O,-0.025760820335410026,4.219507705176107,3.4339872044851463,4.23410650459726,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,-0.15381046044346797,0.13011281015648024,0.18590757896319288,1.6094379124341003,1.6094379124341003,2.833213344056216,0.0,0.0,0.0,0.0,0.0,3.258096538021482,0.6931471805599453,1.6094379124341003,0.0,0.0,1.791759469228055,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4621212121212121,0.4621212121212121,0.40703517587939697,0.40703517587939697,0.39784946236559127,0.3978494623655915,0.6025307082124632,0.16189230650874062,-0.5739128807255267,0.9616388322701618,1.1330278877608235
Bimiralisib,C1COCCN1C2=NC(=NC(=N2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4,-0.0482605234620077,3.912023005428146,3.4011973816621555,3.970291913552122,1.6094379124341003,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.044878645739351804,-0.7121889587937605,-0.2484680581018485,0.6931471805599453,2.302585092994046,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,2.8903717578961645,2.0794415416798357,1.0986122886681098,0.0,1.3862943611198906,2.5649493574615367,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27272727272727276,0.27272727272727276,0.24120603015075376,0.24120603015075376,0.4086021505376344,0.4086021505376345,-0.4446008815464907,-0.3999374524107568,0.20354972062146204,-0.14175937336209454,-0.10864845271733375
Binimetinib,CN1C=NC2=C1C=C(C(=C2F)NC3=C(C=C(C=C3)Br)F)C(=O)NOCCO,0.11215064235505474,3.7612001156935624,3.332204510175204,3.8066624897703196,1.3862943611198906,1.3862943611198906,0.0,0.0,-0.17534942089376573,0.07121119607280488,-0.24801276982900403,1.3862943611198906,1.9459101490553132,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,2.8903717578961645,1.6094379124341003,1.3862943611198906,0.0,1.3862943611198906,2.3978952727983707,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1.0986122886681098,1.3862943611198906,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4318181818181818,0.4318181818181818,0.38190954773869346,0.38190954773869346,0.5913978494623655,0.5913978494623656,-0.24588421792325568,-0.37661657416354805,0.5239413692337637,-0.13404661708941173,-0.2307501244580786
Bisoprolol (hemifumarate),C.CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O.C(=CC(=O)O)C(=O)O,-0.5101816861463838,4.007333185232471,3.1780538303479458,4.007333185232471,0.6931471805599453,0.6931471805599453,0.0,0.0,-0.6195514603252706,-0.2091361618151247,-0.38546082859319303,1.0986122886681098,1.791759469228055,2.8903717578961645,0.0,0.0,0.0,0.0,0.0,2.9444389791664403,0.6931471805599453,1.6094379124341003,0.0,0.0,1.791759469228055,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3106060606060606,0.3106060606060606,0.2763819095477387,0.2763819095477387,0.36559139784946226,0.3655913978494624,1.195408783932315,-0.4705992432621792,-1.032216530906099,0.5611173122480118,1.6960530418433357
Bortezomib,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,-0.19415384452394727,3.9889840465642745,3.367295829986474,4.007333185232471,1.0986122886681098,1.0986122886681098,0.0,0.0,0.3870047421672714,-1.0801937335112295,-0.11630991823873137,1.6094379124341003,1.9459101490553132,2.6390573296152584,0.0,0.0,0.0,0.0,0.0,2.995732273553991,1.6094379124341003,1.6094379124341003,0.0,0.0,2.302585092994046,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3787878787878788,0.3787878787878788,0.3417085427135679,0.3417085427135679,0.4301075268817204,0.4301075268817205,0.5591886218251898,-0.23624948902964735,-0.2437034237533181,0.3834550425684494,0.626367794781485
Bosentan (hydrate),CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC.O,0.705511781211883,4.23410650459726,3.6888794541139363,4.276666119016055,1.6094379124341003,1.6094379124341003,0.0,0.0,0.7180491995229359,0.5892500231833501,0.69315996445501,1.0986122886681098,2.3978952727983707,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,3.332204510175204,1.791759469228055,1.9459101490553132,0.6931471805599453,0.0,2.5649493574615367,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.45454545454545453,0.4170854271356784,0.4170854271356784,0.7204301075268816,0.7204301075268819,-0.3882664143062774,0.6254558079835527,0.8918100412358535,0.6053112630733434,0.5783766969679996
Brimonidine,C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br,-0.6892171881635553,3.332204510175204,2.8903717578961645,3.4011973816621555,1.3862943611198906,1.0986122886681098,0.0,0.6931471805599453,-0.5844335900258719,-0.47084871701729064,-0.8072884758604758,1.0986122886681098,1.791759469228055,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,2.4849066497880004,1.791759469228055,0.0,0.0,0.6931471805599453,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.2261306532663317,0.2261306532663317,0.4193548387096774,0.4193548387096775,-0.45058958652592673,-0.8947368767807692,-0.7505247222462573,-0.8866291084858011,-0.8250941766885562
Brivudine,C1C(C(OC1N2C=C(C(=O)NC2=O)C=CBr)CO)O,-0.46885339724518266,3.4965075614664802,2.995732273553991,3.5263605246161616,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.07656276872058727,-1.4353843665217036,-0.8126396443049805,1.3862943611198906,1.9459101490553132,1.791759469228055,0.0,0.0,0.0,0.0,0.0,2.4849066497880004,1.0986122886681098,1.791759469228055,0.0,0.6931471805599453,2.1972245773362196,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3484848484848485,0.3484848484848485,0.2763819095477387,0.2763819095477387,0.5806451612903225,0.5806451612903226,0.3980310921705068,-0.7985577866754366,-0.48499389446685226,-0.5739582782414103,-0.5500178024833052
Budesonide,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C,0.05468663706922678,4.189654742026425,3.4657359027997265,4.248495242049359,1.791759469228055,0.0,1.6094379124341003,1.791759469228055,-0.10277248894167533,-0.056713032154643225,0.04410467766099194,1.0986122886681098,1.9459101490553132,2.302585092994046,0.0,0.0,0.0,0.0,0.0,3.258096538021482,0.0,1.9459101490553132,0.0,0.0,1.9459101490553132,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5151515151515151,0.5151515151515151,0.4472361809045226,0.4472361809045226,0.4193548387096774,0.4193548387096775,-0.3782236213693018,0.193263963441454,-0.356369480910409,-0.3192760052706065,-0.6142873112614825
Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,-0.9355744249300462,3.367295829986474,2.70805020110221,3.332204510175204,0.0,0.0,0.0,0.0,-0.20141468462709722,-1.3588904561962238,-1.2225562970261954,0.0,1.9459101490553132,2.302585092994046,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,0.0,1.9459101490553132,1.0986122886681098,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07575757575757575,0.07575757575757575,0.06030150753768845,0.06030150753768845,0.2688172043010752,0.26881720430107525,3.5774117702616612,-1.1407170861522513,-1.1191338081004483,-0.6117722285652015,2.160757124738841
CP21R7,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CC(=CC=C4)N,-0.553724470434146,3.6888794541139363,3.2188758248682006,3.7612001156935624,1.6094379124341003,1.3862943611198906,0.0,0.6931471805599453,-0.35156309008497066,-0.22572938938146977,-0.3464530360328331,1.0986122886681098,1.6094379124341003,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,2.995732273553991,1.3862943611198906,1.0986122886681098,0.0,0.0,1.791759469228055,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29545454545454547,0.29545454545454547,0.2864321608040201,0.2864321608040201,0.3440860215053763,0.34408602150537637,-0.35604003104015797,-0.2887197728008455,-0.34895166066602945,-0.7230442805733841,-0.8048923022393139
Cabozantinib (S-malate),COC1=CC2=C(C=CN=C2C=C1OC)OC3=CC=C(C=C3)NC(=O)C4(CC4)C(=O)NC5=CC=C(C=C5)F.C(C(C(=O)O)O)C(=O)O,0.4361657173377692,4.127134385045092,3.6375861597263857,4.189654742026425,1.791759469228055,1.6094379124341003,0.6931471805599453,0.6931471805599453,-0.013495058669426324,1.1699695502369192,0.5304832187512033,1.0986122886681098,1.9459101490553132,2.3978952727983707,0.0,0.0,0.0,0.0,0.0,3.367295829986474,1.3862943611198906,1.791759469228055,0.0,0.6931471805599453,2.302585092994046,1.0986122886681098,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3712121212121212,0.3712121212121212,0.34673366834170855,0.34673366834170855,0.4838709677419354,0.4838709677419355,-1.019614267567214,0.4639932185177554,0.8428335343294313,0.2285703866366355,0.06087824503577149
Canagliflozin (hemihydrate),CC1=C(C=C(C=C1)[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)CC3=CC=C(S3)C4=CC=C(C=C4)F.CC1=C(C=C(C=C1)[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)CC3=CC=C(S3)C4=CC=C(C=C4)F.O,0.12984510549236056,4.04305126783455,3.4657359027997265,4.0943445622221,1.6094379124341003,1.3862943611198906,0.6931471805599453,0.6931471805599453,-0.1481916011955642,0.052541643172243434,0.11661597047862785,1.6094379124341003,1.9459101490553132,2.3978952727983707,0.0,0.0,0.0,0.0,0.0,3.2188758248682006,0.0,1.791759469228055,0.6931471805599453,0.6931471805599453,2.0794415416798357,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.393939393939394,0.393939393939394,0.36180904522613067,0.36180904522613067,0.36559139784946226,0.3655913978494624,-0.4468612711073708,0.06255138501273076,0.21168866937099592,0.10439912050462764,-0.03276840506649422
Canagliflozin,CC1=C(C=C(C=C1)C2C(C(C(C(O2)CO)O)O)O)CC3=CC=C(S3)C4=CC=C(C=C4)F,0.12984510549236056,4.04305126783455,3.4657359027997265,4.0943445622221,1.6094379124341003,1.3862943611198906,0.6931471805599453,0.6931471805599453,-0.1481916011955642,0.052541643172243434,0.11661597047862785,1.6094379124341003,1.9459101490553132,2.3978952727983707,0.0,0.0,0.0,0.0,0.0,3.2188758248682006,0.0,1.791759469228055,0.6931471805599453,0.6931471805599453,2.0794415416798357,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.393939393939394,0.393939393939394,0.36180904522613067,0.36180904522613067,0.36559139784946226,0.3655913978494624,-0.4468612711073708,0.06255138501273076,0.21168866937099592,0.10439912050462764,-0.03276840506649422
Capivasertib,C1CN(CCC1(C(=O)NC(CCO)C2=CC=C(C=C2)Cl)N)C3=NC=NC4=C3C=CN4,0.04599528017584205,4.02535169073515,3.4339872044851463,4.07753744390572,1.6094379124341003,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.32020274888663725,-0.30339611945640305,0.11405165626027708,1.6094379124341003,1.9459101490553132,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,3.091042453358316,1.9459101490553132,1.0986122886681098,0.0,0.6931471805599453,2.302585092994046,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.45454545454545453,0.3919597989949749,0.3919597989949749,0.6021505376344085,0.6021505376344086,-0.5042452038747177,0.03863246135511549,-0.052393012401128175,-0.01145395038301156,-0.1708931176751989
Capmatinib,CNC(=O)C1=C(C=C(C=C1)C2=NN3C(=CN=C3N=C2)CC4=CC5=C(C=C4)N=CC=C5)F,-0.04267053510757214,3.8918202981106265,3.4657359027997265,3.970291913552122,1.791759469228055,1.791759469228055,0.0,0.0,-0.2274799483604287,0.25265075509014123,0.06959673763736796,0.6931471805599453,1.9459101490553132,1.791759469228055,0.0,0.0,0.0,0.0,0.0,3.1780538303479458,1.9459101490553132,0.6931471805599453,0.0,0.6931471805599453,2.1972245773362196,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42424242424242425,0.42424242424242425,0.4020100502512563,0.4020100502512563,0.3548387096774193,0.3548387096774194,-0.9073645964611159,0.19307158222130952,0.519765661075573,-0.22017904530164828,-0.36325145821862953
Captopril,CC(CS)C(=O)N1CCCC1C(=O)O,-1.0915351000187699,3.4011973816621555,2.70805020110221,3.4011973816621555,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,-0.6560740454366453,-0.9640845783153137,-1.1294120746777825,1.0986122886681098,1.6094379124341003,1.791759469228055,0.0,0.0,0.0,0.0,0.0,2.302585092994046,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.0,1.791759469228055,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.19597989949748745,0.19597989949748745,0.3548387096774193,0.3548387096774194,1.3301675383386296,-1.1510433640100792,-1.3480412006054145,-0.8066181852379879,-0.7495825183679661
Carbamazepine,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,-0.9894963125951303,3.4339872044851463,2.9444389791664403,3.4965075614664802,1.3862943611198906,1.0986122886681098,0.0,0.6931471805599453,-0.8321316352042972,0.23449376785785808,-0.758921753063713,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,1.0986122886681098,0.6931471805599453,0.0,0.0,1.3862943611198906,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.13636363636363635,0.1256281407035176,0.1256281407035176,0.2043010752688172,0.20430107526881722,-0.005951999387686316,-0.8188905263166404,-0.92108600148484,-0.9382806869862632,-0.9416796867878147
Carbidopa (monohydrate),CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)NN,-1.0434719501482375,3.4339872044851463,2.833213344056216,3.4339872044851463,0.6931471805599453,0.6931471805599453,0.0,0.0,0.25230819964113327,-1.2598957817886332,-1.0997734206110625,1.791759469228055,1.9459101490553132,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,2.3978952727983707,1.0986122886681098,1.6094379124341003,0.0,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26515151515151514,0.26515151515151514,0.21608040201005024,0.21608040201005024,0.3548387096774193,0.3548387096774194,1.5595013506993471,-1.0547044727103612,-1.1338300140966566,-0.8687053681679334,-0.6859119846663171
Celecoxib,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,-0.2095585624314556,3.713572066704308,3.295836866004329,3.7612001156935624,1.3862943611198906,1.3862943611198906,0.0,0.0,-0.33814025965942274,0.2895381080988844,-0.420460859361657,0.6931471805599453,1.6094379124341003,1.791759469228055,0.0,0.0,0.0,0.0,0.0,2.8903717578961645,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.3862943611198906,2.302585092994046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2878787878787879,0.2878787878787879,0.24623115577889448,0.24623115577889448,0.4516129032258064,0.4516129032258065,-0.07926341697180868,-0.3434381224328981,0.42288117729537006,-0.4862322143475564,-0.31784549784573474
Cepharanthine,CN1CCC2=CC3=C(C4=C2C1CC5=CC=C(C=C5)OC6=C(C=CC(=C6)CC7C8=CC(=C(C=C8CCN7C)OC)O4)OC)OCO3,1.001641414288054,4.430816798843313,3.828641396489095,4.51085950651685,2.302585092994046,1.6094379124341003,0.0,1.791759469228055,-0.5897402904266699,1.749038442087556,1.2248815425478883,0.0,2.1972245773362196,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,3.6375861597263857,1.0986122886681098,1.9459101490553132,0.0,0.0,2.1972245773362196,0.0,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4393939393939394,0.4393939393939394,0.4723618090452262,0.4723618090452262,0.4731182795698925,0.4731182795698925,-0.9183929095104574,1.302785738277659,0.8304080363748579,0.5184232962482904,0.0744885311771795
Chlorhexidine (diacetate),CC(=O)O.CC(=O)O.C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl,0.4573646731742,4.174387269895637,3.5553480614894135,4.189654742026425,1.0986122886681098,1.0986122886681098,0.0,0.0,1.2164107989272912,0.21251425699772514,0.6969104781644962,1.9459101490553132,1.0986122886681098,2.302585092994046,0.0,0.0,0.0,0.0,0.0,3.1354942159291497,2.3978952727983707,0.0,0.0,1.0986122886681098,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23484848484848486,0.23484848484848486,0.20603015075376885,0.20603015075376885,0.31182795698924726,0.31182795698924737,0.1470079310512781,0.022040483383286662,0.2413490064093394,1.2131713489872002,2.0306804194212345
Ciclopirox,CC1=CC(=O)N(C(=C1)C2CCCCC2)O,-1.1453763628518185,3.4965075614664802,2.772588722239781,3.5263605246161616,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,-0.8961241988609792,-0.1762016457397253,-1.0669028323025829,0.6931471805599453,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,0.6931471805599453,1.0986122886681098,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21969696969696972,0.21969696969696972,0.18592964824120603,0.18592964824120603,0.3333333333333333,0.33333333333333337,0.5832986589030211,-0.9121106405936195,-1.4505518480873438,-0.9275974911470692,-0.7933940087205738
Cilostazol,C1CCC(CC1)N2C(=NN=N2)CCCCOC3=CC4=C(C=C3)NC(=O)CC4,-0.2735746790673365,4.007333185232471,3.332204510175204,4.060443010546419,1.6094379124341003,1.0986122886681098,0.6931471805599453,1.0986122886681098,-0.27648888735603394,0.268158038444029,-0.182557424414727,0.6931471805599453,1.9459101490553132,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,3.044522437723423,1.791759469228055,1.0986122886681098,0.0,0.0,2.0794415416798357,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393939393939394,0.393939393939394,0.3668341708542714,0.3668341708542714,0.5268817204301074,0.5268817204301076,-0.7857693882159039,-0.10778064193316349,-0.6179563151810354,-0.02991768495548847,-0.06714765384289978
Cinacalcet,CC(C1=CC=CC2=CC=CC=C21)NCCCC3=CC(=CC=C3)C(F)(F)F,-0.3383432941355447,3.8918202981106265,3.295836866004329,3.9318256327243257,1.3862943611198906,1.3862943611198906,0.0,0.0,-1.3674840579906855,1.4311174144486074,-0.2159180090706623,0.6931471805599453,0.6931471805599453,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,3.1354942159291497,0.6931471805599453,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.3862943611198906,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3106060606060606,0.3106060606060606,0.2964824120603015,0.2964824120603015,0.2150537634408602,0.21505376344086022,-0.17269682145956297,-0.15084556479473293,-0.34531737393924034,-0.14853782563610676,-0.07313855193828478
Citalopram (hydrobromide),CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F.Br,-0.5158254243888409,3.828641396489095,3.2188758248682006,3.871201010907891,1.3862943611198906,1.0986122886681098,0.0,0.6931471805599453,-0.9893036147220503,0.4194430985698555,-0.4040908980537444,0.0,1.3862943611198906,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,3.044522437723423,1.0986122886681098,0.6931471805599453,0.0,0.6931471805599453,1.6094379124341003,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34090909090909094,0.34090909090909094,0.30150753768844224,0.30150753768844224,0.39784946236559127,0.3978494623655915,0.05869126010655052,-0.369531784225734,-0.5790249043813686,-0.3918533258081649,-0.4917434326547334
